CMHC,4.350,2017-Feb-01,100.21,0.17
CMHC,1.750,2018-Jun-15,101.38,0.78
Canada,1.500,2017-Feb-01,100.06,0.34
Canada,1.500,2017-Mar-01,100.14,0.50
Canada,0.250,2017-May-01,99.92,0.52
Canada,4.000,2017-Jun-01,101.33,0.54
Canada,1.250,2017-Aug-01,100.38,0.56
Canada,1.500,2017-Sep-01,100.58,0.57
Canada,0.250,2017-Nov-01,99.72,0.60
Canada,1.250,2018-Feb-01,100.65,0.63
Canada,1.250,2018-Mar-01,100.68,0.65
Canada,0.250,2018-May-01,99.44,0.68
Canada,4.250,2018-Jun-01,104.87,0.71
Canada,0.500,2018-Aug-01,99.65,0.73
Canada,1.250,2018-Sep-01,100.83,0.74
Canada,0.500,2018-Nov-01,99.56,0.75
Canada,0.500,2019-Feb-01,99.46,0.77
Canada,1.750,2019-Mar-01,102.07,0.77
Canada,3.750,2019-Jun-01,106.97,0.79
Canada,1.750,2019-Sep-01,102.41,0.82
Canada,1.500,2020-Mar-01,101.78,0.92
Canada,3.500,2020-Jun-01,108.51,0.94
Canada,0.750,2020-Sep-01,99.18,0.98
Canada,0.750,2021-Mar-01,98.80,1.05
Canada,10.500,2021-Mar-15,138.51,1.04
Canada,3.250,2021-Jun-01,109.34,1.06
Canada,9.750,2021-Jun-01,137.24,1.04
Canada,0.750,2021-Sep-01,98.48,1.09
Canada,0.500,2022-Mar-01,96.71,1.16
Canada,2.750,2022-Jun-01,107.94,1.22
Canada,9.250,2022-Jun-01,142.08,1.16
Canada,1.500,2023-Jun-01,100.82,1.36
Canada,8.000,2023-Jun-01,140.43,1.36
Canada,2.500,2024-Jun-01,107.07,1.48
Canada,2.250,2025-Jun-01,105.13,1.59
Canada,9.000,2025-Jun-01,158.13,1.57
Canada,1.500,2026-Jun-01,98.43,1.68
Canada,1.000,2027-Jun-01,92.52,1.79
Canada,8.000,2027-Jun-01,158.77,1.78
Canada,5.750,2029-Jun-01,141.53,1.96
Canada,5.750,2033-Jun-01,149.21,2.17
Canada,5.000,2037-Jun-01,144.32,2.27
Canada,4.000,2041-Jun-01,131.27,2.31
Canada,3.500,2045-Dec-01,124.99,2.31
Canada,2.750,2048-Dec-01,110.59,2.28
Canada,2.750,2064-Dec-01,114.30,2.26
Cda House Tr,2.050,2017-Jun-15,100.61,0.61
Cda House Tr,1.700,2017-Dec-15,100.95,0.67
Cda House Tr,2.050,2018-Jun-15,101.79,0.78
Cda House Tr,2.350,2018-Dec-15,102.77,0.90
Cda House Tr,4.100,2018-Dec-15,106.06,0.91
Cda House Tr,1.950,2019-Jun-15,102.22,1.02
Cda House Tr,2.000,2019-Dec-15,102.49,1.13
Cda House Tr,3.750,2020-Mar-15,107.99,1.17
Cda House Tr,1.200,2020-Jun-15,99.84,1.25
Cda House Tr,1.450,2020-Jun-15,100.66,1.25
Cda House Tr,1.250,2020-Dec-15,99.70,1.33
Cda House Tr,3.350,2020-Dec-15,107.70,1.33
Cda House Tr,1.250,2021-Jun-15,99.26,1.42
Cda House Tr,3.800,2021-Jun-15,110.17,1.42
Cda House Tr,1.150,2021-Dec-15,98.30,1.51
Cda House Tr,1.500,2021-Dec-15,99.96,1.51
Cda House Tr,2.650,2022-Mar-15,105.36,1.57
Cda House Tr,2.400,2022-Dec-15,103.99,1.69
Cda House Tr,2.350,2023-Sep-15,103.53,1.79
Cda House Tr,3.150,2023-Sep-15,108.54,1.79
Cda House Tr,2.900,2024-Jun-15,106.89,1.90
Cda House Tr,2.550,2025-Mar-15,104.12,2.00
Cda House Tr,1.950,2025-Dec-15,98.82,2.10
Cda House Tr,2.250,2025-Dec-15,101.27,2.09
Cda House Tr,1.900,2026-Sep-15,97.69,2.17
Cda House Tr,1.900,2026-Sep-15,97.15,2.23
