CMHC,1.750,2018-Jun-15,101.35,0.77
Canada,1.500,2017-Mar-01,100.12,0.36
Canada,0.250,2017-May-01,99.93,0.53
Canada,4.000,2017-Jun-01,101.23,0.50
Canada,1.250,2017-Aug-01,100.36,0.56
Canada,1.500,2017-Sep-01,100.55,0.58
Canada,0.250,2017-Nov-01,99.72,0.61
Canada,1.250,2018-Feb-01,100.64,0.62
Canada,1.250,2018-Mar-01,100.67,0.64
Canada,0.250,2018-May-01,99.48,0.66
Canada,4.250,2018-Jun-01,104.79,0.69
Canada,0.500,2018-Aug-01,99.68,0.71
Canada,1.250,2018-Sep-01,100.82,0.73
Canada,0.500,2018-Nov-01,99.59,0.74
Canada,0.500,2019-Feb-01,99.47,0.76
Canada,1.750,2019-Mar-01,102.05,0.76
Canada,3.750,2019-Jun-01,106.89,0.79
Canada,1.750,2019-Sep-01,102.35,0.83
Canada,1.500,2020-Mar-01,101.73,0.93
Canada,3.500,2020-Jun-01,108.34,0.96
Canada,0.750,2020-Sep-01,99.08,1.01
Canada,0.750,2021-Mar-01,98.69,1.08
Canada,10.500,2021-Mar-15,137.98,1.08
Canada,3.250,2021-Jun-01,109.10,1.10
Canada,9.750,2021-Jun-01,136.77,1.07
Canada,0.750,2021-Sep-01,98.31,1.13
Canada,0.500,2022-Mar-01,96.58,1.19
Canada,2.750,2022-Jun-01,107.75,1.25
Canada,9.250,2022-Jun-01,141.36,1.23
Canada,1.500,2023-Jun-01,100.57,1.41
Canada,8.000,2023-Jun-01,140.00,1.39
Canada,2.500,2024-Jun-01,106.71,1.53
Canada,2.250,2025-Jun-01,104.70,1.64
Canada,9.000,2025-Jun-01,157.40,1.62
Canada,1.500,2026-Jun-01,97.94,1.74
Canada,1.000,2027-Jun-01,92.00,1.85
Canada,8.000,2027-Jun-01,157.89,1.83
Canada,5.750,2029-Jun-01,140.52,2.02
Canada,5.750,2033-Jun-01,147.90,2.24
Canada,5.000,2037-Jun-01,142.60,2.35
Canada,4.000,2041-Jun-01,129.25,2.41
Canada,3.500,2045-Dec-01,122.66,2.41
Canada,2.750,2048-Dec-01,108.32,2.38
Canada,2.750,2064-Dec-01,111.30,2.35
Cda House Tr,2.050,2017-Jun-15,100.57,0.59
Cda House Tr,1.700,2017-Dec-15,100.91,0.67
Cda House Tr,2.050,2018-Jun-15,101.76,0.77
Cda House Tr,2.350,2018-Dec-15,102.73,0.89
Cda House Tr,4.100,2018-Dec-15,106.00,0.89
Cda House Tr,1.950,2019-Jun-15,102.20,1.01
Cda House Tr,2.000,2019-Dec-15,102.47,1.13
Cda House Tr,3.750,2020-Mar-15,107.90,1.18
Cda House Tr,1.200,2020-Jun-15,99.83,1.25
Cda House Tr,1.450,2020-Jun-15,100.63,1.26
Cda House Tr,1.250,2020-Dec-15,99.47,1.39
Cda House Tr,3.350,2020-Dec-15,107.39,1.39
Cda House Tr,1.250,2021-Jun-15,98.96,1.49
Cda House Tr,3.800,2021-Jun-15,109.80,1.49
Cda House Tr,1.150,2021-Dec-15,98.03,1.57
Cda House Tr,1.500,2021-Dec-15,99.67,1.57
Cda House Tr,2.650,2022-Mar-15,105.03,1.63
Cda House Tr,2.400,2022-Dec-15,103.75,1.73
Cda House Tr,2.350,2023-Sep-15,103.16,1.84
Cda House Tr,3.150,2023-Sep-15,108.13,1.84
Cda House Tr,2.900,2024-Jun-15,106.34,1.97
Cda House Tr,2.550,2025-Mar-15,103.46,2.08
Cda House Tr,1.950,2025-Dec-15,98.25,2.17
Cda House Tr,2.250,2025-Dec-15,100.64,2.17
Cda House Tr,1.900,2026-Sep-15,96.96,2.25
Cda House Tr,1.900,2026-Sep-15,96.66,2.29
